epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,distill/alpha,distill/temperature,distill/kd_loss
1,3.85602,1.28077,1.75639,1.33692,0.6544,0.53034,0.60965,0.45351,1.08845,1.10638,1.12683,8.33e-06,8.33e-06,8.33e-06,0.45,6.000227,0.0
